file_id,path,filename,extension,mime,size,modified,parent_folders,logical_project,drawing_number,revision,classification,validation_role,local_copy,sha256,hash_source,verified,duplicate_status
1Z0ZXln6XE0CbWICuCrxIzojIHA-tK2nf,"Drawings/Style of drawings/7/V50-1-0822 - Plan B2, Del 22, Värme & Sanitäranlägg-.pdf","V50-1-0822 - Plan B2, Del 22, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,180927,2026-08-21T09:46:56Z,Style of drawings/7,Style of drawings,V-50-1-0822,,STYLE_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0822 - Plan B2, Del 22, Värme & Sanitäranlägg-.pdf",62fba9edd7e234959fe7f40a7ff016329455c811b169dd0d50e58a98bbe090d3,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
1chAPv9B2uH_7fR39BAViZJDI18NHmE_q,Drawings/Style of drawings/2/Hus B.pdf,Hus B.pdf,pdf,application/pdf,12822021,2026-08-21T09:52:06Z,Style of drawings/2,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/2/Hus B.pdf,a616e218e501596c6138226a4981debc8e12899e8b75edb3b1977ce1b935ad8c,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,UNIQUE
1A718tkdjyaOa3URJvjPE44bXRhU5gSxA,"Drawings/Style of drawings/7/V50-1-0843 - Plan B2, Del 43, Värme & Sanitäranlägg-.pdf","V50-1-0843 - Plan B2, Del 43, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,172419,2026-08-21T09:46:56Z,Style of drawings/7,Style of drawings,V-50-1-0843,,STYLE_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0843 - Plan B2, Del 43, Värme & Sanitäranlägg-.pdf",17494842833ada89a473cec9b0f8e1cb4a3fd46e732f00564dcc94af2628462b,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
1ZFCjlennHLv7rUnjCd7INxNpnWcaUTcq,"Drawings/Style of drawings/7/V50-1-0821 - Plan B2, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-0821 - Plan B2, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,190749,2026-08-21T09:46:56Z,Style of drawings/7,Style of drawings,V-50-1-0821,,STYLE_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0821 - Plan B2, Del 21, Värme & Sanitäranlägg-.pdf",29b26204db0a0ae5ebd60f5f7e92420f273ea45a16bb4b649ad938168d86fe36,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
13w4H-jKPTi5I6MYYhtymku00VdwhYPEn,Drawings/Style of drawings/2/Hus A.pdf,Hus A.pdf,pdf,application/pdf,15601940,2026-08-21T09:52:06Z,Style of drawings/2,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/2/Hus A.pdf,dca39f3cb29ca8b554b9f23632850b275a71d7f19324fa99d45af319fd88211e,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,UNIQUE
1vU45ikhkNbN3Gp-rcuUkeezFFGYCbLAv,"Drawings/Style of drawings/7/V50-1-0842 - Plan B2, Del 42, Värme & Sanitäranlägg-.pdf","V50-1-0842 - Plan B2, Del 42, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,277531,2026-08-21T09:46:58Z,Style of drawings/7,Style of drawings,V-50-1-0842,,STYLE_PDF,DEVELOPMENT,"styles/src/04 - VVS Konsulterna - Revit - Bluebeam Brewery 5.0/V50-1-0842 - Plan B2, Del 42, Värme & Sanitäranlägg-.pdf",ef53f8474ca0a36eb6e0eaa55909c54c87af856b3e87806ca95be652d1c4cb70,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_4_PLACES
18iPOs9u1SVSkCWcUWqXweGXw_fliiUSy,"Drawings/Style of drawings/7/V50-1-0844 - Plan B2, Del 44, Värme & Sanitäranlägg-.pdf","V50-1-0844 - Plan B2, Del 44, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,175371,2026-08-21T09:46:54Z,Style of drawings/7,Style of drawings,V-50-1-0844,,STYLE_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0844 - Plan B2, Del 44, Värme & Sanitäranlägg-.pdf",f7bdd88e16df03175e84dc5865b8c9042f7d536bfb00c7a9e18fd1ebd9a98de8,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
135_uf4Iu9JJY77mxtRlc0oc9GurwJzeZ,"Drawings/Style of drawings/7/V50-1-0841 - Plan B2, Del 41, Värme & Sanitäranlägg-.pdf","V50-1-0841 - Plan B2, Del 41, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,249211,2026-08-21T09:46:58Z,Style of drawings/7,Style of drawings,V-50-1-0841,,STYLE_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0841 - Plan B2, Del 41, Värme & Sanitäranlägg-.pdf",79699fa23d3d75d853b6d8766a8da246a7cfb08d3b553c3a2068fe4837433f5b,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
1ivi0-XTbiBv54kBI0V9ZsXaePTxhAfch,"Drawings/Style of drawings/7/V50-1-0832 - Plan B2, Del 32, Värme & Sanitäranlägg-.pdf","V50-1-0832 - Plan B2, Del 32, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,214528,2026-08-21T09:46:54Z,Style of drawings/7,Style of drawings,V-50-1-0832,,STYLE_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0832 - Plan B2, Del 32, Värme & Sanitäranlägg-.pdf",0f47672b0ab3b5af1e0a2aa2daa04cd62057077c2642ba0293ec938f19651c7a,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
10_LjmsXhXmYe6tbfrh4MYoYjaUfdoIpt,"Drawings/Style of drawings/7/V50-1-0823 - Plan B2, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-0823 - Plan B2, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,194620,2026-08-21T09:46:58Z,Style of drawings/7,Style of drawings,V-50-1-0823,,STYLE_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0823 - Plan B2, Del 23, Värme & Sanitäranlägg-.pdf",41338fec7a6f4426922ab435fb25fa7a2bfa96de5b833c84567ad9591a014923,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
1dtae-kqVoMgoWp5Eygr8yc_PP9jXmWB1,"Drawings/Style of drawings/7/V50-1-0834 - Plan B2, Del 34, Värme & Sanitäranlägg-.pdf","V50-1-0834 - Plan B2, Del 34, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,153054,2026-08-21T09:46:56Z,Style of drawings/7,Style of drawings,V-50-1-0834,,STYLE_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0834 - Plan B2, Del 34, Värme & Sanitäranlägg-.pdf",d2215d48655e55801dc79cfaa67fdfa325f97e19e381a3405a2b4f5ad6741ffb,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
10dKAZl_PmqyCaPQfLCeDtoDY7ZnVulcJ,Drawings/Style of drawings/4/6.pdf,6.pdf,pdf,application/pdf,1920367,2026-08-17T04:58:30Z,Style of drawings/4,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/4/6.pdf,8f070fe1eea57a52d84e89ae9232f587f332dbedbde2daeb05aa3edd33697ade,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE_x2
14jmdMiQycdjs5JyJiubLJJmcYA29u2XX,Drawings/Style of drawings/6/R1402.pdf,R1402.pdf,pdf,application/pdf,938205,2026-08-17T05:00:18Z,Style of drawings/6,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/6/R1402.pdf,2c20eabd86d5fd1f844586a3386124a6ea5424727990604fc7cde8c0f20d9672,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,UNIQUE
1Nlkhc_VMNOS_C1RGsPBVHdaK5NOTvhV1,Drawings/Style of drawings/6/R1502.pdf,R1502.pdf,pdf,application/pdf,877521,2026-08-17T05:00:18Z,Style of drawings/6,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/6/R1502.pdf,93f060ebf7760e1e3ede566f613315b54f99ca7432516fcd507c7e73d0b2bf6c,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,IDENTICAL_IN_2_PLACES
1t7tW3ich-RTyvCqV6Fyc_tgYwqZRsYg1,Drawings/Style of drawings/6/R1302.pdf,R1302.pdf,pdf,application/pdf,875321,2026-08-17T05:00:18Z,Style of drawings/6,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/6/R1302.pdf,107bf7aba0b4656fde0b9ff0d951ecd6ec6e28475e3f4df885dd14a94f304d41,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,UNIQUE
17mG0MIE_22QbLWiG_Qwbyn-5JKsOI338,Drawings/Style of drawings/6/R1502-D.pdf,R1502-D.pdf,pdf,application/pdf,739382,2026-08-17T05:00:18Z,Style of drawings/6,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/6/R1502-D.pdf,15fbc10186e26874e947a6ec4d2b7823ffaea1c12b9fccf4370473b05f4cb655,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,UNIQUE
1O1uex1YYsthVEPkq2pMtIp9GAAacmoEg,Drawings/Style of drawings/6/R1402-D.pdf,R1402-D.pdf,pdf,application/pdf,669242,2026-08-17T05:00:18Z,Style of drawings/6,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/6/R1402-D.pdf,a1129069161b08854dec3c6864145659bee83855739dd9643359db00c77af290,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,UNIQUE
1r_I8GowGuOqiIVlBqS0KKw0SoZBYzFnn,Drawings/Style of drawings/3/3.pdf,3.pdf,pdf,application/pdf,171729,2026-08-17T04:57:32Z,Style of drawings/3,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/3/3.pdf,2d0718da9f92395fe25a9628129ed43bcb0b314a63cd4b88f9e13ca0ac066989,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE_x2
1FmLdK5Egvs9S7VOmN3Mt6p5syn_TauuI,Drawings/Style of drawings/3/7.pdf,7.pdf,pdf,application/pdf,174591,2026-08-17T04:57:32Z,Style of drawings/3,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/3/7.pdf,aebbad98e4b62b15dd3ad60eaf453098e89a97f2cd9d7dc9df6e6f7dc26cdc41,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,4_VERSIONS_BY_SIZE
1lZkw9FX5n9-1OCiu6GP2rWGW8rZQoG2G,Drawings/Style of drawings/3/5.pdf,5.pdf,pdf,application/pdf,169371,2026-08-17T04:57:32Z,Style of drawings/3,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/3/5.pdf,63ebd9caa693f7a927730d53ddab30440391aebbb68ef7babddae7828dcfd5c8,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
1ulK6YDo9AZ8eBcsLwUtOxuRKlsUW8sY7,Drawings/Style of drawings/3/10.pdf,10.pdf,pdf,application/pdf,150715,2026-08-17T04:57:32Z,Style of drawings/3,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/3/10.pdf,251d29722ba32c507a6ce4720c27363ef1a22eccc0eb3c2882b40ba4f6eadc12,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
1JPIxErShVoswY-KvO2BwHaCLhFHxeqZK,Drawings/Style of drawings/4/9.pdf,9.pdf,pdf,application/pdf,285433,2026-08-17T04:58:30Z,Style of drawings/4,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/4/9.pdf,fe3dad2795107fcb7e3d454be989b3a0450cd531b9e75af43dc1607c6e8fa55b,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,4_VERSIONS_BY_SIZE
1WuYWgWxSbEii1GgOwe_MCC2QeQjFLprV,Drawings/Style of drawings/4/22.pdf,22.pdf,pdf,application/pdf,287395,2026-08-17T04:58:30Z,Style of drawings/4,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/4/22.pdf,aed43843fb9c3d8c2d01734a20a03043d8866fdf93fc39c827677890f6152c45,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,2_VERSIONS_BY_SIZE_x2
1-Tzo60R2vpiD7R8KUBeENVq8qBysqq4k,Drawings/Style of drawings/4/24.pdf,24.pdf,pdf,application/pdf,254545,2026-08-17T04:58:30Z,Style of drawings/4,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/4/24.pdf,7a25a05fc8cd389ff144a28174642ecd077381b491952ec50e507fe853a00340,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
1PBpYdFSCg0hRm2DlhImlLCjnIiRkC3Cz,Drawings/Style of drawings/4/25.pdf,25.pdf,pdf,application/pdf,236158,2026-08-17T04:58:30Z,Style of drawings/4,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/4/25.pdf,4a72851ace3220381f13e35ec178de65d4facf83ea2020a76a6056ec7fa80943,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
12ENnmjR_MGj6rsOvfxInCkaDoa1806hq,Drawings/Style of drawings/5/25.pdf,25.pdf,pdf,application/pdf,453958,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/25.pdf,097fa5d60555c034cf63469f37481636612139d85217b81f6283c1398470bb61,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
16L_Ywne0Dk32zxf1sFcltOtXEDB8lrMO,Drawings/Style of drawings/5/7.pdf,7.pdf,pdf,application/pdf,320681,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/7.pdf,bbd2c8eafcdaee6708d29003e5f105bf7f24388a0005002d8536f0a506c9aa8f,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,4_VERSIONS_BY_SIZE
16X1Qhr3zMj7fqqRTA3aDPn4YnO_5Vszg,Drawings/Style of drawings/5/4.pdf,4.pdf,pdf,application/pdf,307153,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/4.pdf,ee2a88e43882e9e2f25ae147b5fcc5220ae34f577bef33f4df2c8105a16f5777,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,2_VERSIONS_BY_SIZE_x2
1bPiTPJL7doIs7jVwdoYd8t654d5QfCUw,Drawings/Style of drawings/5/8.pdf,8.pdf,pdf,application/pdf,325663,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/8.pdf,354411c78130315fc1427f36bd15ed97c691a3757193f0dd6ea9d5f49698e1e1,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
1B3G68jgwFGZkbVUzjfk4Pb0F0oVciU_s,Drawings/Style of drawings/5/6.pdf,6.pdf,pdf,application/pdf,270211,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/6.pdf,fa2083bb17bc484f7fdcc4a2be91690f2ec995fc582a00f3d4ac196643702618,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
1VVe2tonnuH_0ChuILl9RkrKFhntpswGu,Drawings/Style of drawings/5/24.pdf,24.pdf,pdf,application/pdf,242443,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/24.pdf,19a516a3c232f0dd9012d84c02279aeb2dccb6e6aa1143b4ccdaa00a926468b4,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
16u8oGFXxPMYShJ5EEhAHXrUw_jDCTMy1,Drawings/Style of drawings/5/9.pdf,9.pdf,pdf,application/pdf,233129,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/9.pdf,fc7a383f7791ae91ec83768b07e2f26f686deebbe50aad4701e631ecf2ecff74,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,4_VERSIONS_BY_SIZE
1g80DFXhPvnNXUEdNouRmyaTGiFawepRY,Drawings/Style of drawings/5/5.pdf,5.pdf,pdf,application/pdf,208184,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/5.pdf,c66e7381cfc72a8c02af2c7c52d3d23e3eb1e0503bec5371f72ddbc07fb2ac8d,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
1aa8PpfnSjRh0elpLuftw-hj4SAvKUu-U,Drawings/Style of drawings/5/3.pdf,3.pdf,pdf,application/pdf,192680,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/3.pdf,1b873cd357e58b3d7abcc0b3340e23e771ea30b22f67325667b55fe994779a40,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,3_VERSIONS_BY_SIZE
1bNuDa9bhZ1u-WsUopr85DC9Q5YLME20B,Drawings/Style of drawings/5/2.pdf,2.pdf,pdf,application/pdf,183576,2026-08-17T04:59:42Z,Style of drawings/5,Style of drawings,,,STYLE_PDF,DEVELOPMENT,styles/z/5/2.pdf,f66fd5bcac89c070671434bd5994aef2e2769b978520a5f60873816547f822f8,"lokal kopia, samma namn och storlek",NO_ANNOTATIONS,2_VERSIONS_BY_SIZE_x2
1V6S0n_phDnY-74ALNRw8h3T-YFKhK3oz,Drawings/Style of drawings/2/V-50-1-A0122.pdf,V-50-1-A0122.pdf,pdf,application/pdf,525332,2026-08-17T04:55:20Z,Style of drawings/2,Style of drawings,V-50-1-A0122,,STYLE_PDF,DEVELOPMENT,styles/z/2/V-50-1-A0122.pdf,d064d3b5dc3d0fe48ba7e69b641b5084b1e714a150fd7f731bad93f03eda6207,"lokal kopia, samma namn och storlek",ANNOTATED(30) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE_x5
1S_lEU3aPLoHSq4VngOupk7kUFsTw9Z3X,Drawings/Style of drawings/2/V-50-1-A0123.pdf,V-50-1-A0123.pdf,pdf,application/pdf,374514,2026-08-17T04:55:36Z,Style of drawings/2,Style of drawings,V-50-1-A0123,,STYLE_PDF,DEVELOPMENT,styles/z/2/V-50-1-A0123.pdf,044decc841a886fa73586e312b7c8d108a42ee951701365b5b8cd2350df31ad0,"lokal kopia, samma namn och storlek",ANNOTATED(30) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,3_VERSIONS_BY_SIZE_x3
1oFdM0sSiwbbo9gVlsuAD3qxQiyyyeUrx,Drawings/Style of drawings/2/V-50-1-A0412.pdf,V-50-1-A0412.pdf,pdf,application/pdf,364952,2026-08-17T04:55:54Z,Style of drawings/2,Style of drawings,V-50-1-A0412,,STYLE_PDF,DEVELOPMENT,styles/z/2/V-50-1-A0412.pdf,d25fa6954ef2c54974d54de4051b688fceca5e37e6a8db6e0362f01ee0ec95c3,"lokal kopia, samma namn och storlek",ANNOTATED(29) ENGINE_STRIPS_ANNOTS ID_IN_SHEET_TEXT,2_VERSIONS_BY_SIZE_x3
11llUGwTr0MbZF0uSsOlEhpB_XKGM_rNL,"Drawings/Style of drawings/7/V50-1-1344 - Plan 04, Del 44, Värme & Sanitäranlägg-.pdf","V50-1-1344 - Plan 04, Del 44, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,3071462,2026-02-13T11:49:14Z,Style of drawings/7,Style of drawings,V-50-1-1344,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1CyiGuZ4nJaB9P8gN9hqq3pZvlTWkPLo5,"Drawings/Style of drawings/7/V53-1-1824 - Plan 09, Del 24, Spillvattenanläggning.pdf","V53-1-1824 - Plan 09, Del 24, Spillvattenanläggning.pdf",pdf,application/pdf,157192,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-53-1-1824,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
16P40vOv2Uv_zisYMRXPcL1rqNvXHOaNI,"Drawings/Style of drawings/7/V50-1-1224 - Plan 03, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-1224 - Plan 03, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,215950,2026-02-13T11:49:00Z,Style of drawings/7,Style of drawings,V-50-1-1224,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1JkWV7vUNRCEKAz3By6d31qKjqwFMgAYO,"Drawings/Style of drawings/7/V53-1-1543 - Plan 06, Del 43, Spillvattenanläggning.pdf","V53-1-1543 - Plan 06, Del 43, Spillvattenanläggning.pdf",pdf,application/pdf,201877,2026-02-13T11:49:56Z,Style of drawings/7,Style of drawings,V-53-1-1543,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1-X-LcspUzFnI5CnlR6g3VNnGebmmAL7n,"Drawings/Style of drawings/7/V50-1-1514 - Plan 06, Del 14, Värme & Sanitäranlägg-.pdf","V50-1-1514 - Plan 06, Del 14, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,284430,2026-02-13T11:49:50Z,Style of drawings/7,Style of drawings,V-50-1-1514,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
16Q_hF94F9J-52Zi7e0B3WzT35QPR7O38,"Drawings/Style of drawings/7/V50-1-1314 - Plan 04, Del 14, Värme & Sanitäranlägg-.pdf","V50-1-1314 - Plan 04, Del 14, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,302886,2026-02-13T11:49:14Z,Style of drawings/7,Style of drawings,V-50-1-1314,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1bmJs3tYWUIv72Kun9NgSiVNNwCN1hohm,"Drawings/Style of drawings/7/V50-1-1644 - Plan 07, Del 44, Värme & Sanitäranlägg-.pdf","V50-1-1644 - Plan 07, Del 44, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,209759,2026-02-13T11:50:04Z,Style of drawings/7,Style of drawings,V-50-1-1644,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1KSNKseWIZtHlQjsDuWW6bCT4DRWYXAgG,"Drawings/Style of drawings/7/V50-1-1014 - Plan 01, Del 14, Värme & Sanitäranlägg-.pdf","V50-1-1014 - Plan 01, Del 14, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,257847,2026-02-13T11:48:12Z,Style of drawings/7,Style of drawings,V-50-1-1014,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Qhhj9xCtAnXd2eug-CzXSpEWh6Nr4hNe,"Drawings/Style of drawings/7/V53-1-1243 - Plan 03, Del 43, Spillvattenanläggning.pdf","V53-1-1243 - Plan 03, Del 43, Spillvattenanläggning.pdf",pdf,application/pdf,194922,2026-02-13T11:49:06Z,Style of drawings/7,Style of drawings,V-53-1-1243,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
159PPbVs5pforR1KlRhT9mOGAJKl2TOCv,"Drawings/Style of drawings/7/V53-1-0921 - Plan B1, Del 21, Spillvattenanläggning.pdf","V53-1-0921 - Plan B1, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,182509,2026-02-13T11:47:58Z,Style of drawings/7,Style of drawings,V-53-1-0921,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1zaM0P0DzNW2skECAxoGvHDF5QAGWmZ-1,"Drawings/Style of drawings/7/V53-1-1923 - Plan 10, Del 23, Spillvattenanläggning.pdf","V53-1-1923 - Plan 10, Del 23, Spillvattenanläggning.pdf",pdf,application/pdf,140776,2026-02-13T11:51:00Z,Style of drawings/7,Style of drawings,V-53-1-1923,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1mlzhTrKFZ1n6rZFWZfKQ2inoEeYSfiPh,"Drawings/Style of drawings/7/V53-1-1212 - Plan 03, Del 12, Spillvattenanläggning.pdf","V53-1-1212 - Plan 03, Del 12, Spillvattenanläggning.pdf",pdf,application/pdf,151847,2026-02-13T11:49:06Z,Style of drawings/7,Style of drawings,V-53-1-1212,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1u3WVfNw9v-DBXi-RNiA69MANdRwBXJSI,"Drawings/Style of drawings/7/V53-1-1412 - Plan 05, Del 12, Spillvattenanläggning.pdf","V53-1-1412 - Plan 05, Del 12, Spillvattenanläggning.pdf",pdf,application/pdf,163549,2026-02-13T11:49:40Z,Style of drawings/7,Style of drawings,V-53-1-1412,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Xk1Qh0Ei3daUfmVgG3_oc5gWn0iuE7bs,"Drawings/Style of drawings/7/V50-1-0913 - Plan B1, Del 13, Värme & Sanitäranlägg-.pdf","V50-1-0913 - Plan B1, Del 13, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,88837,2026-02-13T11:47:48Z,Style of drawings/7,Style of drawings,V-50-1-0913,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ZC7lvfL6yiDF1LMCdR3rGQYbtsJQLmnW,"Drawings/Style of drawings/7/V53-1-0824 - Plan B2, Del 24, Spillvattenanläggning, ÖG.pdf","V53-1-0824 - Plan B2, Del 24, Spillvattenanläggning, ÖG.pdf",pdf,application/pdf,134210,2026-02-13T11:47:26Z,Style of drawings/7,Style of drawings,V-53-1-0824,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1-XX20uX7k2nD1_IhmnaLsgcVFJycjW5H,"Drawings/Style of drawings/7/V53-1-0823 - Plan B2, Del 23, Spillvattenanläggning, ÖG.pdf","V53-1-0823 - Plan B2, Del 23, Spillvattenanläggning, ÖG.pdf",pdf,application/pdf,119717,2026-02-13T11:47:26Z,Style of drawings/7,Style of drawings,V-53-1-0823,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1PIKKB_2krC_wqciLdiHT4sDrsLkKLJ4F,"Drawings/Style of drawings/7/V53-1-1141 - Plan 02, Del 41, Spillvattenanläggning.pdf","V53-1-1141 - Plan 02, Del 41, Spillvattenanläggning.pdf",pdf,application/pdf,223892,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-53-1-1141,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1JHRCGOnOtzoePl9dmREPM7nHN5WA_3eF,"Drawings/Style of drawings/7/V53-1-1041 - Plan 01, Del 41, Spillvattenanläggning.pdf","V53-1-1041 - Plan 01, Del 41, Spillvattenanläggning.pdf",pdf,application/pdf,181588,2026-02-13T12:11:02Z,Style of drawings/7,Style of drawings,V-53-1-1041,,STYLE_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
